song_id,day,total_streams,unique_listeners,repeat_listeners,skips,completions,saves,shares,playlist_adds,repeat_rate,skip_rate,completion_rate,save_rate,share_rate,playlist_add_rate,previous_streams,stream_growth,previous_growth,growth_acceleration
S01803,2026-01-01,543864,393040,93261,135821,370604,35150,13373,22208,0.23728119275391818,0.24973338922966035,0.6814277098686436,0.08943110116018727,0.03402452676572359,0.056503154895176065,,0.0,,0.0
S01803,2026-01-02,503376,360049,80675,129304,345360,32192,11700,20718,0.22406672425142132,0.25687358952353706,0.6860875369505102,0.08941005252062914,0.03249557699090957,0.05754216787159525,543864.0,-0.07444508185870002,0.0,-0.07444508185870002
S01803,2026-01-03,513495,379374,97580,132723,355336,35159,11432,22070,0.25721319858503744,0.25846989746735605,0.6919950535058764,0.09267635631329506,0.030133852082641403,0.058174782668290397,503376.0,0.02010226947649474,-0.07444508185870002,0.09454735133519476
S01803,2026-01-04,528777,372379,96842,137204,367776,34573,11611,20073,0.26006300033030866,0.2594742207017325,0.6955219307950232,0.09284358140496644,0.031180598261448686,0.05390475832418047,513495.0,0.02976075716413984,0.02010226947649474,0.009658487687645101
S01803,2026-01-05,556067,375630,116969,149487,377204,33347,12040,20653,0.31139419109229827,0.2688291159158878,0.6783427176940908,0.08877618933525011,0.03205281793254,0.05498229640870005,528777.0,0.051609657757428984,0.02976075716413984,0.021848900593289144
S01803,2026-01-06,487764,363612,121202,128238,337178,31881,12170,20306,0.33332783296480867,0.2629099318522892,0.691272828663042,0.08767862446783935,0.03346974247274567,0.05584524163118929,556067.0,-0.12283232056568727,0.051609657757428984,-0.17444197832311625
S01803,2026-01-07,469745,333055,89631,119493,321720,29079,11691,19727,0.26911771329059764,0.25437843936603904,0.6848822233339364,0.08730990376964766,0.03510231042920839,0.05923045743195568,487764.0,-0.036942045743433294,-0.12283232056568727,0.08589027482225398
S01803,2026-01-08,506974,385280,104209,127564,348892,35788,12533,21333,0.27047601744186045,0.2516184261914812,0.6881851929290259,0.09288828903654485,0.03252958887043189,0.05537012043189369,469745.0,0.07925363761189574,-0.036942045743433294,0.11619568335532904
S01803,2026-01-09,537817,381875,115418,143366,366883,34061,11854,23954,0.3022402618657938,0.2665702274193638,0.6821707011864631,0.08919410801963994,0.031041571194762686,0.06272733224222586,506974.0,0.06083743939531416,0.07925363761189574,-0.01841619821658158
S01803,2026-01-10,485337,366350,82759,122037,335993,32046,11810,19941,0.22590146035212227,0.25144796296181826,0.6922880390326721,0.0874737273099495,0.03223693189572813,0.05443155452436195,537817.0,-0.09757965999587215,0.06083743939531416,-0.1584170993911863
S01803,2026-01-11,468066,350936,104332,120599,322053,31120,11481,18896,0.2972963731278638,0.2576538351429072,0.6880504031482739,0.08867713771171952,0.032715366904506805,0.05384457564912121,485337.0,-0.03558558280122881,-0.09757965999587215,0.06199407719464334
S01803,2026-01-12,514471,365851,82372,133146,353427,32147,11601,20587,0.22515176943619122,0.25880175947721057,0.686971666041429,0.08786910518216433,0.03170963042331441,0.05627154223987361,468066.0,0.09914200134169104,-0.03558558280122881,0.13472758414291985
S01803,2026-01-13,558149,405149,136709,144172,382671,37128,13403,21693,0.33742894589397976,0.2583037862649579,0.6856072482437485,0.09164035947268782,0.03308165637827071,0.053543264329913194,514471.0,0.08489885727281021,0.09914200134169104,-0.01424314406888083
S01803,2026-01-14,438098,319825,96965,111166,304002,29875,11356,17814,0.30318142734307824,0.2537468785522874,0.6939132340252637,0.09341045884468069,0.035506917845696866,0.05569921050574533,558149.0,-0.21508772747062166,0.08489885727281021,-0.29998658474343187
S01804,2026-01-01,466103,332280,69367,155832,265881,9753,3711,5451,0.20876068376068377,0.3343295366045702,0.5704340027847922,0.029351751534850125,0.011168291802094618,0.016404839292163235,,0.0,,0.0
S01804,2026-01-02,358641,273588,39549,122445,205054,9013,2729,5265,0.144556778806088,0.34141383723556423,0.5717528113071288,0.032943696360951506,0.009974852698217757,0.01924426509934646,466103.0,-0.2305541908119021,0.0,-0.2305541908119021
S01804,2026-01-03,345877,240831,44530,113762,203505,7720,2126,4060,0.18490144541192788,0.32890883175232816,0.5883739017049413,0.03205567389580245,0.008827767189439898,0.016858294820849475,358641.0,-0.03558990745620272,-0.2305541908119021,0.19496428335569937
S01804,2026-01-04,443643,338337,52318,150876,253411,10795,2878,6286,0.15463280693509726,0.34008425693632044,0.5712047750105378,0.03190605816094604,0.00850631175425685,0.01857910899487789,345877.0,0.2826611772393077,-0.03558990745620272,0.31825108469551044
S01804,2026-01-05,414139,302424,51522,142512,237435,10876,3187,6971,0.170363463217205,0.3441163474099276,0.5733220005843449,0.035962754278760944,0.010538184800148136,0.02305041927889321,443643.0,-0.06650392319950948,0.2826611772393077,-0.3491651004388172
S01804,2026-01-06,314000,246803,46061,103748,179641,8675,2580,5605,0.186630632528778,0.33040764331210193,0.5721050955414013,0.03514949169985778,0.010453681681340988,0.02271042086198304,414139.0,-0.24180045830023256,-0.06650392319950948,-0.17529653510072307
S01804,2026-01-07,396112,293344,50737,132542,223267,9633,2745,5118,0.1729607559725101,0.3346073837702468,0.5636461404855192,0.03283857859714192,0.009357614268572052,0.01744709283298789,314000.0,0.26150318471337575,-0.24180045830023256,0.5033036430136083
S01804,2026-01-08,380544,287289,51105,123259,216611,9697,3172,5978,0.17788707538402096,0.32390209804910863,0.5692140724857047,0.03375346776242738,0.011041146719853527,0.020808314972031648,396112.0,-0.03930201559154989,0.26150318471337575,-0.30080520030492564
S01804,2026-01-09,400146,287250,47150,133518,227463,9354,3191,4442,0.1641427328111401,0.3336732092786133,0.5684500157442534,0.03256396866840731,0.011108790252393386,0.015463881636205396,380544.0,0.05151046922300706,-0.03930201559154989,0.09081248481455695
S01804,2026-01-10,339971,241036,50072,113729,196211,8677,2235,4141,0.20773660366086394,0.33452559188871994,0.5771404031520335,0.03599877196767288,0.009272473821337892,0.01718000630611195,400146.0,-0.15038261034722322,0.05151046922300706,-0.20189307957023028
S01804,2026-01-11,449410,314313,53331,143027,262326,9685,3530,5410,0.16967481459564193,0.3182550455041054,0.5837119779266149,0.030813233941962313,0.011230843140436444,0.017212142036759536,339971.0,0.32190686852702144,-0.15038261034722322,0.47228947887424466
S01804,2026-01-12,446508,318852,52543,153044,261332,10878,3705,5927,0.16478805213704165,0.3427575765719763,0.5852795470629866,0.03411614165819879,0.011619811072221596,0.018588561464253008,449410.0,-0.006457355199038783,0.32190686852702144,-0.3283642237260602
S01804,2026-01-13,425247,304612,51611,136937,251196,9452,2901,6360,0.16943193308208476,0.3220175568551924,0.5907061072741254,0.031029637703045187,0.009523590666158916,0.020879019867897523,446508.0,-0.04761616813136604,-0.006457355199038783,-0.04115881293232726
S01804,2026-01-14,371560,261557,45465,128038,213950,7797,2780,5318,0.17382444362031985,0.3445957584239423,0.5758154806760685,0.02980994582442833,0.010628658380391271,0.020332088225511073,425247.0,-0.12624898000456208,-0.04761616813136604,-0.07863281187319604
S01805,2026-01-01,550274,378506,90521,150469,365730,30053,10769,17693,0.23915340840039523,0.27344377528285907,0.6646325285221544,0.0793990055639805,0.028451332343476722,0.046744305242189026,,0.0,,0.0
S01805,2026-01-02,614158,425762,115256,163428,403153,32830,12485,21427,0.27070522968231076,0.26610090563014727,0.6564320582000072,0.07710880726791024,0.02932389457020589,0.050326238602787475,550274.0,0.11609489090889258,0.0,0.11609489090889258
S01805,2026-01-03,558872,398036,123707,143965,369122,29154,11579,19895,0.3107934960656825,0.25759923560314346,0.6604768175897164,0.07324463113889196,0.02909033353766996,0.04998291611814007,614158.0,-0.090019180731994,0.11609489090889258,-0.20611407164088658
S01805,2026-01-04,546698,390664,91443,153005,364995,29977,10988,21027,0.23407071038027563,0.2798711537265547,0.667635513574222,0.07673345893146029,0.028126471853050193,0.05382374623717568,558872.0,-0.02178316322878937,-0.090019180731994,0.06823601750320463
S01805,2026-01-05,614353,445931,137626,170409,409885,35408,11585,19873,0.3086262224424855,0.27737961725587734,0.6671815715069349,0.07940241875985299,0.02597935555052239,0.04456519057881152,546698.0,0.12375205323597305,-0.02178316322878937,0.14553521646476242
S01805,2026-01-06,590838,452688,127703,166582,399774,36261,12567,23362,0.28209937086911957,0.2819419197817337,0.6766220182181918,0.08010152687944014,0.02776084190435797,0.05160728802177217,614353.0,-0.03827603999654916,0.12375205323597305,-0.1620280932325222
S01805,2026-01-07,608359,438517,129866,167440,401967,34871,13727,20468,0.2961481538914113,0.27523222307880707,0.6607397934443314,0.0795202922577688,0.03130323339802106,0.046675499467523494,590838.0,0.02965449074027049,-0.03827603999654916,0.06793053073681965
S01805,2026-01-08,632711,451616,137503,171303,426663,33971,11524,20597,0.30446884078509173,0.27074446311191047,0.6743410498632076,0.07522098419896549,0.025517253595975342,0.045607330121164885,608359.0,0.040028996036879594,0.02965449074027049,0.010374505296609104
S01805,2026-01-09,604604,442842,118750,166747,405682,34998,12980,20838,0.26815433043839565,0.2757953966563238,0.670987952444906,0.07903044426680396,0.029310679655497898,0.04705515736989716,632711.0,-0.04442312524991665,0.040028996036879594,-0.08445212128679624
S01805,2026-01-10,540704,405470,108629,146390,356926,31407,12015,20080,0.2679088465237872,0.2707396283363911,0.660113481683139,0.07745825831750808,0.02963227859027795,0.049522776037684665,604604.0,-0.1056890129737812,-0.04442312524991665,-0.06126588772386454
S01805,2026-01-11,610751,436335,115129,165609,404436,33429,12005,22082,0.26385460712525927,0.2711563304849276,0.6621945768406438,0.07661315273814844,0.0275132638912762,0.05060790447706464,540704.0,0.1295477747529148,-0.1056890129737812,0.23523678772669598
S01805,2026-01-12,606651,449620,138684,157873,404413,36267,12714,22066,0.30844713313464706,0.26023694018471905,0.6666320503881145,0.08066144744450869,0.028277211867799475,0.04907699835416574,610751.0,-0.006713046724442506,0.1295477747529148,-0.1362608214773573
S01805,2026-01-13,563708,409525,97030,145780,375798,32593,11741,18960,0.23693303217141812,0.2586090671056646,0.666653657567393,0.0795873267810268,0.02866980037848727,0.04629753983273305,606651.0,-0.07078699285091428,-0.006713046724442506,-0.06407394612647177
S01805,2026-01-14,617885,461897,118647,167594,414782,36000,13057,22453,0.2568689556329658,0.2712381753886241,0.6712932018093982,0.07793945403412449,0.028268206981210096,0.04861040448411659,563708.0,0.09610826882002743,-0.07078699285091428,0.1668952616709417
S01806,2026-01-01,715033,512069,232073,109210,596410,84013,32673,54886,0.4532065014675757,0.15273420947005242,0.8341013631538684,0.16406578019759055,0.06380585428916806,0.10718477392695125,,0.0,,0.0
S01806,2026-01-02,759147,561231,251174,116086,646768,92704,35925,61721,0.44754120852198115,0.15291636534162686,0.8519667468882838,0.16517975664209567,0.0640110756533406,0.10997432429783814,715033.0,0.06169505463384217,0.0,0.06169505463384217
S01806,2026-01-03,647300,505553,244193,104829,550617,85749,32570,53910,0.4830215625265798,0.16194809207477212,0.8506364900355322,0.16961426398419158,0.06442450148649104,0.10663570387278881,759147.0,-0.14733246657103305,0.06169505463384217,-0.20902752120487522
S01806,2026-01-04,728955,535033,266268,106417,607621,88785,33766,57971,0.49766649907575794,0.14598569184654744,0.8335507678800474,0.16594303528941207,0.06311012591746677,0.10835032605465457,647300.0,0.12614707245481238,-0.14733246657103305,0.27347953902584543
S01806,2026-01-05,733583,514805,240462,111321,629569,87070,32665,53576,0.4670933654490535,0.15174969976130853,0.8582109999822788,0.16913200143743748,0.06345120968133565,0.1040704732860015,728955.0,0.006348814398694058,0.12614707245481238,-0.11979825805611832
S01806,2026-01-06,711443,526097,203308,103455,597161,87163,33231,55334,0.38644584553799016,0.14541572550436227,0.8393659084424191,0.16567857258262259,0.0631651577560792,0.10517832262871676,733583.0,-0.030180633956893743,0.006348814398694058,-0.0365294483555878
S01806,2026-01-07,666031,510583,215931,101919,572367,84927,34352,53809,0.422910672701598,0.15302440877376577,0.8593699092084303,0.16633338751975682,0.06727995252485884,0.10538737090737452,711443.0,-0.06383083395296596,-0.030180633956893743,-0.033650199996072216
S01806,2026-01-08,747099,571189,266992,118052,636647,95937,37103,59875,0.46743197085378047,0.1580138642937549,0.8521588169707094,0.16796016730014057,0.0649574834249259,0.10482519796424651,666031.0,0.1217180581684636,-0.06383083395296596,0.18554889212142955
S01806,2026-01-09,739616,552766,255070,106392,620652,93183,34949,60494,0.4614429975794459,0.14384761822351058,0.8391543719984424,0.1685758530734524,0.06322566872781611,0.10943871366907516,747099.0,-0.01001607551341921,0.1217180581684636,-0.1317341336818828
S01806,2026-01-10,717915,525507,231369,114791,605412,87142,33077,55286,0.44027767470271567,0.15989497363894054,0.8432920331794154,0.16582462269769954,0.06294302454581956,0.10520506862896213,739616.0,-0.029340901224419125,-0.01001607551341921,-0.019324825710999916
S01806,2026-01-11,697462,498440,191253,109756,594272,83980,31324,54433,0.3837031538399807,0.15736484568334905,0.8520492872729983,0.1684856753069577,0.06284407350934917,0.10920672498194367,717915.0,-0.028489445129298074,-0.029340901224419125,0.0008514560951210504
S01806,2026-01-12,787908,596785,236723,119829,661641,99147,37846,63434,0.3966637901421785,0.15208501500175148,0.8397439802616549,0.1661352078219124,0.06341647326926783,0.10629288604773914,697462.0,0.1296787495232714,-0.028489445129298074,0.15816819465256948
S01806,2026-01-13,680480,499506,196455,106384,581320,81699,31919,53494,0.3932985789960481,0.15633670350340936,0.8542793322360687,0.16355959688171914,0.06390113432070886,0.10709380868297878,787908.0,-0.13634586779167113,0.1296787495232714,-0.26602461731494254
S01806,2026-01-14,777264,540639,243187,124996,657715,89979,33859,57455,0.4498140163769169,0.16081537289775416,0.8461925420449166,0.16643083462347333,0.06262774235672972,0.1062723924837091,680480.0,0.14222901481307315,-0.13634586779167113,0.2785748826047443
S01807,2026-01-01,531546,376866,83619,149807,349509,26537,9990,16953,0.221879925490758,0.2818326165562341,0.6575329322391665,0.07041494854935176,0.026508095715718584,0.0449841588256834,,0.0,,0.0
S01807,2026-01-02,476028,343398,72638,129936,310987,24754,8544,14574,0.21152714925538296,0.272958733519877,0.6532956044602418,0.0720854518663475,0.02488075061590341,0.04244055003232401,531546.0,-0.10444627558104091,0.0,-0.10444627558104091
S01807,2026-01-03,491077,348754,90818,140819,328591,24901,8822,16109,0.2604070490947774,0.2867554375383087,0.669123172129829,0.07139989792231774,0.02529576721700683,0.04619015122407198,476028.0,0.03161368658986441,-0.10444627558104091,0.13605996217090532
S01807,2026-01-04,383624,285075,72053,107552,255178,19459,7077,12679,0.25275103043058844,0.28035785039517863,0.6651773611661419,0.06825923002718583,0.024825046040515653,0.04447601508374989,491077.0,-0.2188108993090696,0.03161368658986441,-0.250424585898934
S01807,2026-01-05,412971,300315,74709,112417,263797,21699,7604,13584,0.24876879276759403,0.2722152402953234,0.6387785098711531,0.07225413316018181,0.02532008058205551,0.04523250586883772,383624.0,0.07649938481429741,-0.2188108993090696,0.295310284123367
S01807,2026-01-06,512362,365589,89276,148020,331920,26954,9559,16684,0.24419771929680598,0.28889730307868267,0.6478232187398754,0.07372760121338442,0.026146847963149877,0.04563594637694241,412971.0,0.24067307389622994,0.07649938481429741,0.16417368908193253
S01807,2026-01-07,387250,285603,85618,111535,249446,21548,8035,12094,0.299779764218163,0.2880180761781795,0.6441471917366043,0.07544738675714191,0.028133457981883943,0.042345493569745415,512362.0,-0.24418672735292624,0.24067307389622994,-0.4848598012491562
S01807,2026-01-08,441888,321587,85392,127320,289233,22512,9052,13480,0.26553312167469456,0.2881273082772105,0.6545391592439713,0.07000282971637535,0.02814790398865626,0.041917117296408124,387250.0,0.14109231762427377,-0.24418672735292624,0.3852790449772
S01807,2026-01-09,417318,319084,82074,118575,272505,21282,7937,14713,0.25721753519449425,0.2841358388566992,0.6529912440872429,0.06669717065098846,0.024874327763222223,0.04611011520477366,441888.0,-0.05560232457093195,0.14109231762427377,-0.19669464219520572
S01807,2026-01-10,460609,318822,78995,138143,296830,21928,7854,14274,0.24777148377464542,0.29991380976055615,0.6444294401542306,0.06877818971087316,0.024634435515742327,0.04477106347742628,417318.0,0.10373623951039734,-0.05560232457093195,0.1593385640813293
S01807,2026-01-11,452687,327435,89245,133464,292583,23437,8567,13982,0.2725579122573946,0.2948262265097076,0.6463251650699048,0.07157756501290333,0.026163971475254632,0.04270160489868218,460609.0,-0.01719896919078867,0.10373623951039734,-0.12093520870118601
S01807,2026-01-12,421085,310141,84750,126228,278440,20477,7471,13828,0.27326280627198596,0.2997684552999988,0.661244166854673,0.06602480807116763,0.024089043370595954,0.04458617209591766,452687.0,-0.06980982444823902,-0.01719896919078867,-0.05261085525745035
S01807,2026-01-13,430501,307411,72700,121566,277005,23546,7822,13454,0.23649121209065388,0.2823826193202803,0.6434479826992272,0.07659452654589459,0.025444762874457974,0.04376551261991275,421085.0,0.02236128097652501,-0.06980982444823902,0.09217110542476403
S01807,2026-01-14,477061,335317,70890,136807,313541,24866,9523,14909,0.21141188785537268,0.28677045493134,0.6572346094105366,0.07415669351688105,0.028399991649692678,0.04446240423241291,430501.0,0.10815305887791204,0.02236128097652501,0.08579177790138703
S01808,2026-01-01,572344,423359,130227,155878,378892,31975,12309,21349,0.30760418462817607,0.2723501949876298,0.6620004752386677,0.07552691687196918,0.029074615161128026,0.05042765123689351,,0.0,,0.0
S01808,2026-01-02,556631,409237,108892,155199,368164,32930,12244,19931,0.26608542238360655,0.27881846321890086,0.6614148331659574,0.08046681996007203,0.029919093337112724,0.048702829900522195,572344.0,-0.02745376906196273,0.0,-0.02745376906196273
S01808,2026-01-03,610333,453900,120411,163799,408520,35893,13875,21649,0.2652808988764045,0.26837644367910635,0.6693395244890904,0.07907688918263935,0.030568407138136154,0.04769552764926195,556631.0,0.09647684013287083,-0.02745376906196273,0.12393060919483356
S01808,2026-01-04,590124,416618,121400,161278,394659,33923,11669,19786,0.29139403482326737,0.2732951040798205,0.668773003639913,0.08142471040617544,0.028008871436183747,0.04749194705941654,610333.0,-0.03311143261137772,0.09647684013287083,-0.12958827274424856
S01808,2026-01-05,599810,443613,121389,162011,397840,36091,12529,22737,0.27363715671091693,0.2701038662243044,0.6632767042896918,0.08135694851142776,0.02824308575267181,0.05125413367056421,590124.0,0.016413499535690823,-0.03311143261137772,0.049524932147068546
S01808,2026-01-06,606630,424742,123098,163698,398807,34598,11848,20786,0.2898182896911537,0.26984817763710994,0.6574139096319008,0.08145650771527185,0.02789458071017229,0.04893794350452745,599810.0,0.011370267251296307,0.016413499535690823,-0.0050432322843945165
S01808,2026-01-07,613370,429433,104506,162825,412696,34091,13100,22274,0.2433581024280854,0.26545967360646916,0.6728336892903142,0.07938607419550896,0.03050534076328554,0.05186839390545207,606630.0,0.011110561627351023,0.011370267251296307,-0.0002597056239452833
S01808,2026-01-08,575552,422376,110655,153056,384615,34539,12727,21927,0.26198221489857376,0.26592905593239186,0.6682541282108306,0.08177311210864253,0.03013192037426369,0.051913460992101826,613370.0,-0.06165609664639615,0.011110561627351023,-0.07276665827374718
S01808,2026-01-09,644506,467371,122448,175454,432277,35983,12320,23505,0.2619931489116783,0.27223020421842464,0.6707105907470218,0.07699022831968608,0.02636021490421956,0.05029195221783123,575552.0,0.11980498721227617,-0.06165609664639615,0.18146108385867232
S01808,2026-01-10,567514,416068,123243,148557,391493,32987,11413,21436,0.29620879279348566,0.2617679916266383,0.6898384885659209,0.07928271340261688,0.02743061230375804,0.051520424545987674,644506.0,-0.11945893443971045,0.11980498721227617,-0.23926392165198662
S01808,2026-01-11,568637,425506,112922,148715,386943,33992,12132,20486,0.2653828618162846,0.2615288839804656,0.6804745382379268,0.07988606506136224,0.028511936376925354,0.048145032032450776,567514.0,0.0019788058091958494,-0.11945893443971045,0.1214377402489063
S01808,2026-01-12,594701,421278,114539,155381,405138,33851,11798,21389,0.2718845987685092,0.2612758344109056,0.6812465423801204,0.08035311599466385,0.028005260184486253,0.05077169944787053,568637.0,0.04583591992782732,0.0019788058091958494,0.04385711411863147
S01808,2026-01-13,602671,438430,122409,158319,403367,34515,12903,21934,0.27919850375202426,0.26269556690134416,0.6692988380061426,0.07872408366215816,0.029430011632415664,0.0500285108227083,594701.0,0.01340169261528068,0.04583591992782732,-0.03243422731254664
S01808,2026-01-14,572582,425667,110677,152113,383821,34500,12230,21541,0.2600084103301407,0.2656615122375485,0.670333681463965,0.08104927090894995,0.02873137922366545,0.05060528535216496,602671.0,-0.04992607907133406,0.01340169261528068,-0.06332777168661474
S01809,2026-01-01,621065,455545,117683,165889,414718,36141,12607,19732,0.25833452238527477,0.26710408733385393,0.6677529727162214,0.0793357407061871,0.027674543678451086,0.043315149985182586,,0.0,,0.0
S01809,2026-01-02,649905,481345,115331,182256,426685,38670,13883,23259,0.2396015332038351,0.28043483278325293,0.6565344165685754,0.08033738794419802,0.028842098702593775,0.04832085094890359,621065.0,0.04643636334361134,0.0,0.04643636334361134
S01809,2026-01-03,665591,508459,131130,181187,448978,42032,13488,25002,0.25789690024171075,0.27221972652875415,0.6745553951300424,0.08266546565209781,0.0265272126169465,0.04917210630552316,649905.0,0.02413583523745788,0.04643636334361134,-0.02230052810615346
S01809,2026-01-04,570550,444397,121590,152004,383798,35027,12831,21969,0.27360670751602734,0.2664166155464026,0.6726807466479713,0.07881916394575121,0.028872832174834665,0.04943552724253314,665591.0,-0.14279189472213416,0.02413583523745788,-0.16692772995959204
S01809,2026-01-05,571068,423709,127456,156678,376073,32767,12768,21063,0.30081022588616246,0.274359620920801,0.6585432908165052,0.07733373612550123,0.030133889060652477,0.049711004486569794,570550.0,0.0009078958899306766,-0.14279189472213416,0.14369979061206484
S01809,2026-01-06,653658,479704,112370,180229,433687,36183,13625,25439,0.23424861998232244,0.2757236964896016,0.6634769252422521,0.07542776378766906,0.028402931807948235,0.05303061888164368,571068.0,0.14462375759103985,0.0009078958899306766,0.14371586170110917
S01809,2026-01-07,629947,460184,129960,173275,415707,37253,11479,22984,0.2824087756201867,0.27506282274540556,0.6599078970135582,0.08095240164803644,0.024944370078055736,0.049945239295586114,653658.0,-0.03627432082220361,0.14462375759103985,-0.18089807841324346
S01809,2026-01-08,616577,454288,120821,177350,416550,37948,12410,22862,0.2659568379530166,0.2876364184846337,0.6755847201566065,0.08353291304194696,0.02731747261648998,0.050324904025640126,629947.0,-0.02122400773398392,-0.03627432082220361,0.015050313088219691
S01809,2026-01-09,621158,456670,113232,175024,407484,35857,12847,23748,0.24795147480675322,0.28177049961523476,0.6560070062689364,0.07851840497514617,0.028131911445901856,0.052002540127444326,616577.0,0.007429728971401817,-0.02122400773398392,0.028653736705385735
S01809,2026-01-10,597017,426065,110502,163275,390446,32915,11395,20195,0.2593547932827151,0.2734846746407556,0.6539947773681486,0.07725347071456233,0.026744745520049757,0.047398871064274234,621158.0,-0.03886450790298124,0.007429728971401817,-0.046294236874383055
S01809,2026-01-11,552246,410433,111997,152942,368162,32657,11231,19800,0.2728752317674261,0.2769454192515654,0.6666630450922234,0.07956718879817169,0.027363784101180948,0.04824173494821323,597017.0,-0.07499116440570364,-0.03886450790298124,-0.0361266565027224
S01809,2026-01-12,591033,421437,111863,160889,398537,33496,12090,21412,0.2654323184722746,0.27221661057842794,0.6743058340228042,0.07948044428941929,0.0286875618419835,0.05080711945083132,552246.0,0.0702350039656241,-0.07499116440570364,0.14522616837132774
S01809,2026-01-13,635060,457540,133653,170730,425866,36162,13511,22382,0.2921121650566071,0.26884073945768905,0.6705917551097534,0.07903571272457052,0.02952965860908336,0.04891812737684137,591033.0,0.07449161045153141,0.0702350039656241,0.0042566064859073105
S01809,2026-01-14,608040,415612,101703,166469,411661,32379,11590,19385,0.24470660134933545,0.2737796855470035,0.6770294717452799,0.07790679768630357,0.027886586527819217,0.04664206038324206,635060.0,-0.04254716089818289,0.07449161045153141,-0.1170387713497143
S01810,2026-01-01,545373,400217,89475,161062,342861,22709,9015,15218,0.22356621532818446,0.2953244843437427,0.6286724865367372,0.05674171761819213,0.022525280035580696,0.038024371778310265,,0.0,,0.0
S01810,2026-01-02,533353,368521,102239,162294,331641,20843,7696,14351,0.2774305941859487,0.30429002930516935,0.621803945979492,0.05655851362608915,0.02088347746804117,0.038942149836779995,545373.0,-0.022039961640932026,0.0,-0.022039961640932026
S01810,2026-01-03,537853,366457,71385,158963,339433,20401,7543,13146,0.19479775253303935,0.2955510148683748,0.6310887919189816,0.05567092455595063,0.020583588251827635,0.03587324024373938,533353.0,0.008437188878660073,-0.022039961640932026,0.0304771505195921
S01810,2026-01-04,521761,382654,95452,151852,328172,22600,7925,13892,0.24944728135600308,0.29103746734616043,0.6289699690087991,0.05906118843655104,0.02071061585662243,0.03630433760002509,537853.0,-0.029918955551052062,0.008437188878660073,-0.038356144429712136
S01810,2026-01-05,684523,492270,121261,200920,421701,29362,10455,16033,0.2463302659109838,0.2935182601607251,0.6160508850688727,0.059646129156763567,0.021238344810774575,0.032569524854246655,521761.0,0.31194742420380206,-0.029918955551052062,0.3418663797548541
S01810,2026-01-06,595002,431751,97133,178125,380452,26486,8670,16571,0.22497458025574926,0.29936874161767524,0.6394129767631033,0.06134554407517296,0.02008101892062786,0.03838091863134075,684523.0,-0.1307786590078054,0.31194742420380206,-0.44272608321160745
S01810,2026-01-07,581546,424926,96822,172185,360688,23274,8928,15919,0.22785614436395984,0.2960814793670664,0.6202226479074742,0.05477188969373491,0.02101071716016436,0.03746299355652514,595002.0,-0.022615050033445216,-0.1307786590078054,0.10816360897436017
S01810,2026-01-08,588709,437763,108209,176933,372821,26726,9158,14260,0.24718626288653905,0.300544071858932,0.6332857150136995,0.0610512994474179,0.0209199955226915,0.03257470366385464,581546.0,0.012317168375330478,-0.022615050033445216,0.034932218408775695
S01810,2026-01-09,607221,433678,106438,181735,379550,25795,8749,13502,0.2454309418508663,0.2992897149472762,0.625060727478134,0.05947961390709236,0.02017395394739876,0.031133698273834505,588709.0,0.03144507727926693,0.012317168375330478,0.019127908903936452
S01810,2026-01-10,595906,426245,95905,178348,377207,26009,9191,14495,0.22499970674142805,0.2992888140075784,0.6329974861807064,0.06101889758237633,0.021562716278196812,0.03400626400309681,607221.0,-0.01863407227352154,0.03144507727926693,-0.05007914955278847
S01810,2026-01-11,614852,444953,89647,181788,380545,25617,9673,16431,0.20147521198868196,0.29566139493731824,0.6189213013863499,0.0575723728124094,0.021739374720476094,0.03692749571303036,595906.0,0.03179360503166606,-0.01863407227352154,0.0504276773051876
S01810,2026-01-12,580770,404753,107553,166946,361803,23984,8183,14155,0.2657250224210815,0.2874563080048901,0.6229712278526783,0.059255891864915144,0.02021726830931457,0.03497194585339701,614852.0,-0.055431225725865785,0.03179360503166606,-0.08722483075753185
S01810,2026-01-13,597942,444152,114680,175391,373950,26002,9189,14635,0.25819989553125955,0.2933244361493255,0.6253951052108733,0.05854302130802068,0.020688863272033,0.03295043138385057,580770.0,0.029567642956764395,-0.055431225725865785,0.08499886868263018
S01810,2026-01-14,508296,360357,79063,149825,320272,22094,6717,12547,0.21940187092244634,0.29475935281804305,0.6300895541180729,0.06131142172900762,0.018639848816590216,0.03481824968017827,597942.0,-0.14992424014369288,0.029567642956764395,-0.17949188310045727
S01811,2026-01-01,618901,448559,124287,159882,434398,41737,15566,25717,0.277080607010449,0.25833210804312806,0.7018860851735577,0.0930468455654663,0.03470223538040704,0.05733248023114016,,0.0,,0.0
S01811,2026-01-02,613833,477148,137932,152581,422844,44455,14772,28838,0.28907592612774236,0.24857086536566134,0.688858370273348,0.09316815746896141,0.030958947747868587,0.060438270725225715,618901.0,-0.008188708694928604,0.0,-0.008188708694928604
S01811,2026-01-03,627891,462155,134929,157970,430568,43297,15354,28340,0.29195616189373697,0.25158825337518775,0.6857368556007333,0.09368501909532516,0.033222620116627535,0.061321418138936074,613833.0,0.02290199451642394,-0.008188708694928604,0.031090703211352544
